1, -346315.1203236486, -inf
2, -350656.4845907262, -346315.1203236486
3, -247109.02350762178, -346315.1203236486
4, -331382.05872360023, -247109.02350762178
5, 134.3928598177083, -247109.02350762178
6, -438785.5870423382, 134.3928598177083
7, -323.01697797154765, 134.3928598177083
8, -102806.50859940163, 134.3928598177083
9, -579.3049499344291, 134.3928598177083
10, 0.0, 134.3928598177083
11, -178941.2886110455, 134.3928598177083
12, 38.41427407592077, 134.3928598177083
13, -932.8789344054571, 134.3928598177083
14, -556.5601705230324, 134.3928598177083
15, -15.253123926386367, 134.3928598177083
16, -352356.01659922925, 134.3928598177083
17, 0.0, 134.3928598177083
18, -238728.53693787387, 134.3928598177083
19, -428930.4280761322, 134.3928598177083
20, -439589.49582298275, 134.3928598177083
21, -787.9286363423425, 134.3928598177083
22, -25374.421527005856, 134.3928598177083
23, 0.0, 134.3928598177083
24, -6599.177420046155, 134.3928598177083
25, -237313.67775629595, 134.3928598177083
26, -441149.61549926247, 134.3928598177083
27, 0.0, 134.3928598177083
28, 0.0, 134.3928598177083
29, -299706.2565216477, 134.3928598177083
30, 0.0, 134.3928598177083
31, 8.403068366883872, 134.3928598177083
32, 0.0, 134.3928598177083
33, -342956.89158251666, 134.3928598177083
34, -182385.4298173732, 134.3928598177083
35, 0.0, 134.3928598177083
36, -9287.892977920956, 134.3928598177083
37, -473524.8500989621, 134.3928598177083
38, -344951.2550642699, 134.3928598177083
39, -3667.5830855622844, 134.3928598177083
40, -250696.22972583206, 134.3928598177083
41, -360861.5176399003, 134.3928598177083
42, -19905.834575952864, 134.3928598177083
43, -55.25192767032672, 134.3928598177083
44, -154395.1785754469, 134.3928598177083
45, -189928.62100991697, 134.3928598177083
46, -345367.94243144, 134.3928598177083
47, -942.2869024037548, 134.3928598177083
48, -275398.84379618114, 134.3928598177083
49, 0.0, 134.3928598177083
50, -17019.61048245951, 134.3928598177083
51, 0.0, 134.3928598177083
52, -154472.0837959239, 134.3928598177083
53, -454.14024311286926, 134.3928598177083
54, 0.0, 134.3928598177083
55, -160412.55079303717, 134.3928598177083
56, 0.0, 134.3928598177083
57, -268518.6504150427, 134.3928598177083
58, -331260.98893248197, 134.3928598177083
59, -141.18052338194397, 134.3928598177083
60, 0.0, 134.3928598177083
61, 0.0, 134.3928598177083
62, -316817.5118517319, 134.3928598177083
63, -324951.0377031849, 134.3928598177083
64, 0.0, 134.3928598177083
65, 0.0, 134.3928598177083
66, -9052.53836439192, 134.3928598177083
67, -2546.6229584102584, 134.3928598177083
68, -6394.505687055235, 134.3928598177083
69, -354369.492967188, 134.3928598177083
70, -165.4263595148502, 134.3928598177083
71, -323629.1698763065, 134.3928598177083
72, -358315.14198704937, 134.3928598177083
73, -452287.0118598961, 134.3928598177083
74, 0.0, 134.3928598177083
75, -446382.8323809784, 134.3928598177083
76, 0.0, 134.3928598177083
77, -262665.14868168614, 134.3928598177083
78, -343731.0865474609, 134.3928598177083
79, 5.612926830320845, 134.3928598177083
80, -109104.36343935871, 134.3928598177083
81, -431770.0759588285, 134.3928598177083
82, -1012.331555238207, 134.3928598177083
83, -282121.22573102085, 134.3928598177083
84, -316150.8306656701, 134.3928598177083
85, -331368.67082186026, 134.3928598177083
86, -95.30410835030006, 134.3928598177083
87, -345862.0172700862, 134.3928598177083
88, -447634.18020677613, 134.3928598177083
89, -438750.9240350331, 134.3928598177083
90, -204775.4769627258, 134.3928598177083
91, 0.0, 134.3928598177083
92, 0.0, 134.3928598177083
93, 0.0, 134.3928598177083
94, -415.27477915749773, 134.3928598177083
95, 0.0, 134.3928598177083
96, 0.0, 134.3928598177083
97, 0.0, 134.3928598177083
98, 0.0, 134.3928598177083
99, 0.0, 134.3928598177083
100, -178644.59033633315, 134.3928598177083
101, 0.0, 134.3928598177083
102, -275058.735790225, 134.3928598177083
103, -330247.6948799749, 134.3928598177083
104, -2.3034736261859265, 134.3928598177083
105, -360861.57675919373, 134.3928598177083
106, -449664.34241605725, 134.3928598177083
107, 0.0, 134.3928598177083
108, -455511.61471220176, 134.3928598177083
109, -177828.46229836665, 134.3928598177083
110, -260909.2497044306, 134.3928598177083
111, -182001.83565056167, 134.3928598177083
112, -146763.4086618362, 134.3928598177083
113, -469940.40815739264, 134.3928598177083
114, 0.0, 134.3928598177083
115, -139710.70718720675, 134.3928598177083
116, 0.0, 134.3928598177083
117, -128147.30212269547, 134.3928598177083
118, -349619.7127768374, 134.3928598177083
119, -400857.6889161535, 134.3928598177083
120, 0.0, 134.3928598177083
121, 0.0, 134.3928598177083
122, -465.35432986066303, 134.3928598177083
123, 137.72948236517098, 134.3928598177083
124, 0.0, 137.72948236517098
125, -274086.351859636, 137.72948236517098
126, 0.0, 137.72948236517098
127, -268159.9045636024, 137.72948236517098
128, -697.7835576982536, 137.72948236517098
129, -324538.7134985425, 137.72948236517098
130, 0.0, 137.72948236517098
131, -298.3074260281997, 137.72948236517098
132, -163309.3167593159, 137.72948236517098
133, -141.0559050164373, 137.72948236517098
134, -351603.2645755381, 137.72948236517098
135, 137.08694807203773, 137.72948236517098
136, -125088.48801857537, 137.72948236517098
137, -383848.96670130646, 137.72948236517098
138, 0.0, 137.72948236517098
139, -43697.69585977075, 137.72948236517098
140, 0.0, 137.72948236517098
141, -73100.75489245316, 137.72948236517098
142, -433802.9513559215, 137.72948236517098
143, 0.0, 137.72948236517098
144, -1270.244791896936, 137.72948236517098
145, -452.33673782530155, 137.72948236517098
146, -315150.4982651991, 137.72948236517098
147, -12355.636454148327, 137.72948236517098
